,line,label
135,"Preoperative physiotherapy had 95% probability of being cost-effective with an incremental net benefit to participating hospitals of A$4,958 (95% CI 10 to 9,197) for each PPC prevented, given that the hospitals were willing to pay $45,000 to provide the service. Cost-utility for QALY gains was less certain. Sensitivity analyses strengthened cost-effectiveness findings. Improved cost-effectiveness and QALY gains were detected when experienced physiotherapists delivered the intervention.",RESULTS
136,"Patients received bimatoprost 0.03% ophthalmic solution once daily (8 PM, with vehicle control at 8 AM), bimatoprost 0.03% twice daily (8 AM; 8 PM), or timolol 0.5% twice daily (8 AM; 8 PM) in an uneven 2:2:1 randomization. Scheduled visits were at prestudy, baseline (day 0), weeks 2 and 6, and month 3. Intraocular pressure (IOP) was measured at 8 AM (predose), 10 AM, and 4 PM.",METHODS
137,Seventeen clinical centers.,METHODS
138,The study aimed to investigate the effects of an Oberstaufen Schrothkur compared to a diabetes-friendly holiday in adults with type 2 diabetes.,BACKGROUND&OBJECTIVE
139,"This study was set up to establish the relative safety and effectiveness of trabecular aspiration in combination with phacoemulsification and intraocular lens (IOL) implantation (phacoaspiration) for decreasing intraocular pressure (IOP), and to compare the outcome of this method of treatment with that of standard filtering glaucoma triple procedure (phaco-trab).",BACKGROUND&OBJECTIVE
140,Studies have established the efficacy and safety of aflibercept for the treatment of macular edema due to central retinal vein occlusion. Bevacizumab is used off-label to treat this condition despite the absence of supporting data.,BACKGROUND&OBJECTIVE
141,"The trial was stopped early due to slow accrual. Between 2014 and 2019, 54 patients were randomized (26 in experimental arm and 28 in control arm). Participants included 30 women (55.6%); mean (SD) age was 65.6 (7.6) years. Treatment failure was detected in 18 patients (69.2%) receiving metformin within 1 year vs 12 (42.9%) control patients (P = .05). The 1-year progression-free survival rate was 34.8% (95% CI, 16.6%-53.7%) in the metformin arm and 63.0% (95% CI, 42.1%-78.1%) in the control arm (hazard ratio, 2.42; 95% CI, 1.14-5.10) The overall survival rates were 47.4% (95% CI, 26.3%-65.9%) in the metformin arm and 85.2% (95% CI, 65.2%-94.2%) in the control arm (hazard ratio, 3.80; 95% CI, 1.49-9.73). More patients in the experimental arm vs control arm (53.8% vs 25.0%) reported at least 1 grade 3 or higher adverse event.",RESULTS
142,"There were no significant long-term differences between the silicone and acrylic IOL groups in PCO, BCVA, IOP, number of medications, and success of filtration surgery after PT. Both groups attained significant improvement in BCVA and IOP control after surgery.",CONCLUSIONS
143,"Patients receiving TTFC maintained better treatment adherence compared with patients receiving TRAV+TIM through 12 months of on-therapy evaluation. This suggests that, for patients requiring multiple IOP-lowering medications, a fixed combination may provide improved long-term adherence compared with unfixed therapy.",CONCLUSIONS
144,Standard care (observation or grid photocoagulation) versus 1 or 4 mg intravitreal triamcinolone.,METHODS
145,To assess whether whole-body positron emission tomography and computed tomography (PET-CT) plus cranial imaging correctly upstages cancer in more patients with NSCLC than does conventional staging plus cranial imaging.,BACKGROUND&OBJECTIVE
146,The purpose of the study is to compare the efficacy and safety of transconjunctival needling and medical treatment in eyes with encapsulated blebs.,BACKGROUND&OBJECTIVE
147,Ginkgo biloba extract administration appears to improve preexisting visual field damage in some patients with NTG.,CONCLUSIONS
148,"Before the laser treatment, 33 patients (50.0%) received brimonidine 0.2% and 33 patients (50.0%) received apraclonidine 0.5%. Eight of 33 patients (24.2%) in the brimonidine-treated group and 9 of 33 patients (27.3%) in the apraclonidine group had postoperative IOP increases of 5 mmHg or more. This was not statistically different (P = 0.80). By the time of last follow-up examination, 3 of 33 patients (9.1%) in the brimonidine-treated group and 3 of 33 patients (9.1%) in the apraclonidine group had IOP increases of 10 mmHg or more. This was also not statistically different (P > or = 0.95). The mean IOP reduction from baseline in the brimonidine group (-2.8 +/- 2.8 mmHg) was not statistically different (P = 0.55) compared with the mean IOP reduction in the apraclonidine group (-3.6 +/- 3.3 mmHg). There were no statistically significant changes in mean heart rate or blood pressure in either group except for a slight reduction in diastolic blood pressure at 1 hour (P = 0.005) in the brimonidine group (-5.2 +/- 7.4 mmHg) compared with the apraclonidine group (-0.2 +/- 6.4 mmHg). There were no clinically significant side effects noted in either group.",RESULTS
149,People living in the community in various regions of New Zealand.,METHODS
150,"As adjunctive therapy, brimonidine achieved a short-term IOP reduction of 16%-32% in this patient population; 77%-80% of initially controlled patients were still controlled after 6 months. Brimonidine was well tolerated.",CONCLUSIONS
151,Patients were randomized to receive either single- or two-quadrant conjunctival peritomy and phacoemulsification.,METHODS
152,To explore the relationship between asymmetric baseline intraocular pressure (IOP) and asymmetric visual field (VF) loss in the Low-Pressure Glaucoma Treatment Study.,BACKGROUND&OBJECTIVE
153,"Retrospective, noncomparative, case series.",METHODS
154,A randomized controlled trial.,METHODS
155,Evidence is lacking from randomized clinical trials to guide the optimal approach for stereotactic ablative body radiotherapy (SABR) in patients with pulmonary oligometastases.,BACKGROUND&OBJECTIVE
156,"Direct-to-consumer promotion of lung cancer screening has increased, especially low-dose computed tomography (CT). However, screening exposes healthy persons to potential harms, and cumulative false-positive rates for low-dose CT have never been formally reported.",BACKGROUND&OBJECTIVE
157,Eyes were assigned randomly either to trabeculectomy with mitomycin C or to viscocanalostomy in combination with phacoemulsification and intraocular lens implantation.,METHODS
158,"Temporal clear corneal phacoemulsification and foldable IOL implantation was performed in all eyes. In the asp+IOL group, trabecular aspiration was performed with a suction force of 100 to 200 mm Hg under light tissue-instrument contact using a modified intraocular aspiration probe. A modified Cairns-type trabeculectomy without adjunctive antimetabolites was performed superiorly in the triple procedure eyes after IOL implantation.",METHODS
159,Supervision had a positive effect on overall reliability (P = 0.04) but not on individual reliability parameters or any of the global VF indices. There was no difference between Humphrey Field Analyzers I and II in the need for supervision. Predictors of need for supervision were low educational level and a prior test result with false-positive responses. Predictors of an unreliable test were advanced age and a prior test with a high proportion of fixation losses.,RESULTS
160,"During the course of the study, the mean percent reduction in IOP in the dorzolamide group was 15% after 6 months and 22% after 5 years. Mean IOP declined by 9% after 6 months and by 19% after 5 years in the placebo group. At 60 months, the cumulative probability of converting to an efficacy end point was 13.4% in the dorzolamide group and 14.1% in the placebo group (hazard ratio, 0.86; 95% confidence interval [CI], 0.58-1.26; P = 0.45). The cumulative probability of developing an efficacy or a safety end point was 13.7% in the dorzolamide group and 16.4% in the placebo group (hazard ratio, 0.73; 95% CI, 0.51-1.06; P = 0.1).",RESULTS
161,"The study was a randomized, controlled, single-blinded trial.",METHODS
162,"Patients were randomized to either laser trabeculoplasty plus topical betaxolol hydrochloride (n = 129) or no initial treatment (n = 126). Study visits included Humphrey Full Threshold 30-2 visual field tests and tonometry every 3 months, and optic disc photography every 6 months. Decisions regarding treatment were made jointly with the patient when progression occurred and thereafter.",METHODS
163,Randomized clinical trial at tertiary eye care institutions of 100 patients diagnosed as having PAC or PAC glaucoma in which the angles had opened at least 180° (visible posterior trabecular meshwork on gonioscopy) after laser iridotomy. Recruitment and baseline were completed from June 2009 to April 2012 and 6-month follow-up was completed from December 2009 to November 2012.,METHODS
164,"Participants were divided randomly into 2 groups with 30 participants each, the intervention and control groups. The intervention group practiced DBE for 5 minutes every day; the control group did not. Diet therapy has been recommended to both groups by their obstetrician.",METHODS
165,To compare efficacy of myoinositol as an adjuvant to dietary modification for treatment of gestational diabetes mellitus in Asian Indian women compared to controls.,BACKGROUND&OBJECTIVE
166,To compare the long-term effects on corneal endothelial cell density and corneal thickness of latanoprost and the fixed combination latanoprost-timolol to timolol.,BACKGROUND&OBJECTIVE
167,To compare the efficacy and side effects and the effect on aqueous humor dynamics of 0.005% latanoprost applied topically once daily with 0.5% timolol given twice daily for 12 months to patients with pigmentary glaucoma.,BACKGROUND&OBJECTIVE
168,"One thousand sixty one people who lived in areas of high socioeconomic deprivation, and either took medicines for diabetes, took antipsychotic medicines, or had chronic obstructive pulmonary disease (COPD). Of the 1053 who completed the study, just under half (49%) were Māori.",METHODS
169,Selective laser trabeculoplasty (SLT) should be explored as a therapeutic option in eyes with angle closure.,BACKGROUND&OBJECTIVE
